Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
04/09/2017,12,24,5,19,5,18,7,16,5,-99,6
04/09/2017,13,24,5,19,6,19,8,16,5,-99,6
04/09/2017,14,25,5,20,6,20,9,18,5,-99,6
04/09/2017,15,26,5,21,6,20,9,18,6,-99,6
04/09/2017,16,26,5,23,6,21,8,19,6,-99,6
04/09/2017,17,28,5,25,6,21,8,20,5,-99,5
04/09/2017,18,30,5,26,7,23,7,20,5,-99,5
04/09/2017,19,31,5,26,8,23,7,19,5,-99,5
04/09/2017,20,30,6,28,9,24,6,19,5,-99,5
04/09/2017,21,30,6,30,10,25,6,19,5,-99,5
04/09/2017,22,30,7,33,10,25,6,-99,5,-99,5
04/09/2017,23,31,7,34,11,26,6,18,5,10,5
04/09/2017,24,33,7,34,11,26,7,18,5,13,6
05/09/2017,1,33,7,35,10,40,7,19,6,13,6
05/09/2017,2,34,7,35,9,40,7,19,6,13,7
05/09/2017,3,34,6,34,8,39,6,20,7,14,7
05/09/2017,4,35,5,33,6,39,6,20,6,13,7
05/09/2017,5,35,5,33,5,39,5,20,6,13,6
05/09/2017,6,36,5,33,5,38,5,28,6,13,6
05/09/2017,7,36,5,33,5,36,5,28,6,13,6
05/09/2017,8,39,6,33,5,36,6,28,5,14,5
05/09/2017,9,39,7,33,6,36,7,28,5,14,6
05/09/2017,10,40,8,31,7,36,8,29,5,14,7
05/09/2017,11,41,9,33,7,38,9,30,5,15,8
05/09/2017,12,43,10,33,8,38,9,31,5,-99,9
05/09/2017,13,44,11,33,8,38,10,33,5,-99,9
05/09/2017,14,44,12,33,8,38,10,34,5,-99,9
05/09/2017,15,45,11,33,8,38,10,34,5,-99,8
05/09/2017,16,45,10,31,8,36,9,33,5,-99,7
05/09/2017,17,45,9,29,7,36,8,31,5,-99,5
05/09/2017,18,44,8,29,7,36,7,31,4,-99,5
05/09/2017,19,43,8,29,7,36,6,31,4,-99,5
05/09/2017,20,44,8,29,7,35,5,30,4,-99,5
05/09/2017,21,45,8,28,8,35,5,29,4,-99,5
05/09/2017,22,45,8,25,9,34,5,30,4,-99,4
05/09/2017,23,44,7,24,9,34,5,29,4,-99,5
05/09/2017,24,44,7,24,10,34,5,29,4,-99,5
06/09/2017,1,45,7,24,10,33,5,29,4,-99,5
06/09/2017,2,46,6,23,9,33,5,29,5,-99,5
06/09/2017,3,49,6,23,9,31,5,29,5,-99,5
06/09/2017,4,50,5,23,8,30,5,29,5,-99,5
06/09/2017,5,31,5,23,8,30,4,20,4,18,5
06/09/2017,6,31,5,24,7,30,5,19,4,18,5
06/09/2017,7,31,5,24,7,31,5,18,4,18,5
06/09/2017,8,31,5,25,8,31,5,18,4,19,6
06/09/2017,9,31,6,25,9,31,6,16,4,19,8
06/09/2017,10,31,7,26,10,31,8,15,5,19,9
06/09/2017,11,33,7,26,11,31,9,15,5,20,10
06/09/2017,12,33,7,26,12,31,10,15,6,20,10
06/09/2017,13,33,7,25,13,30,11,15,7,19,10
06/09/2017,14,33,7,25,13,30,11,15,7,20,10
06/09/2017,15,31,7,25,12,30,11,16,8,20,9
06/09/2017,16,30,7,25,12,31,10,18,8,21,9
06/09/2017,17,28,7,-99,10,31,9,20,7,24,7
06/09/2017,18,28,6,-99,9,33,8,23,6,24,7
06/09/2017,19,28,5,-99,7,33,7,24,6,24,6
06/09/2017,20,26,5,-99,5,34,6,24,5,24,6
06/09/2017,21,26,5,-99,5,33,5,25,5,24,6
06/09/2017,22,26,5,-99,4,33,5,24,5,24,6
06/09/2017,23,26,4,-99,4,33,5,24,5,24,5
06/09/2017,24,26,4,-99,3,33,5,25,5,25,5
07/09/2017,1,26,4,-99,3,33,4,25,5,25,5
07/09/2017,2,43,4,-99,3,33,4,24,5,24,5
07/09/2017,3,41,3,-99,3,33,3,24,4,24,5
07/09/2017,4,39,3,-99,2,33,3,24,4,24,5
07/09/2017,5,38,3,-99,2,33,2,24,3,23,4
07/09/2017,6,36,3,-99,2,33,3,24,3,23,4
07/09/2017,7,35,3,-99,2,31,3,24,3,21,4
07/09/2017,8,35,3,-99,3,31,4,24,3,20,4
07/09/2017,9,36,4,-99,4,31,5,24,3,20,5
07/09/2017,10,35,4,-99,5,31,5,23,3,20,5
07/09/2017,11,34,4,-99,5,30,5,23,4,20,5
07/09/2017,12,33,5,-99,5,30,5,23,4,20,5
07/09/2017,13,31,5,20,5,30,6,23,4,21,6
07/09/2017,14,30,5,20,5,29,6,23,5,21,6
07/09/2017,15,29,5,20,5,28,6,23,5,21,7
07/09/2017,16,28,5,20,5,26,6,23,5,20,6
07/09/2017,17,26,4,21,5,25,5,21,5,19,6
07/09/2017,18,26,4,21,5,24,5,20,4,19,6
07/09/2017,19,26,4,20,4,23,5,19,4,19,5
07/09/2017,20,26,4,20,4,21,5,20,4,19,5
07/09/2017,21,25,4,20,4,21,5,19,4,20,5
07/09/2017,22,25,4,21,4,21,4,20,4,19,5
07/09/2017,23,25,4,20,4,21,4,20,4,20,5
07/09/2017,24,25,4,20,4,21,4,20,4,20,5
08/09/2017,1,25,4,21,4,21,4,20,4,20,5
08/09/2017,2,25,3,21,4,23,4,20,4,21,5
08/09/2017,3,25,3,21,3,23,3,21,4,23,5
08/09/2017,4,26,-99,21,-99,23,-99,21,-99,23,-99
08/09/2017,5,28,-99,21,-99,24,-99,20,-99,23,-99
08/09/2017,6,28,-99,23,-99,24,-99,21,-99,23,-99
08/09/2017,7,29,-99,23,-99,23,-99,21,-99,24,-99
08/09/2017,8,30,-99,24,-99,25,-99,21,-99,24,-99
08/09/2017,9,30,-99,25,-99,26,-99,21,-99,25,-99
08/09/2017,10,33,5,26,7,28,6,23,4,26,5
08/09/2017,11,34,5,29,7,29,6,23,4,26,5
08/09/2017,12,34,5,30,7,30,6,24,4,28,6
08/09/2017,13,35,5,31,8,30,6,23,5,29,6
08/09/2017,14,36,5,34,8,31,7,23,5,30,6
08/09/2017,15,38,5,34,8,33,7,24,5,31,6
08/09/2017,16,39,5,36,7,34,6,25,5,34,6
08/09/2017,17,39,5,38,6,36,6,26,5,36,6
08/09/2017,18,40,5,36,5,36,5,26,5,38,5
08/09/2017,19,41,5,38,5,36,5,28,5,38,5
08/09/2017,20,40,5,38,5,38,5,28,5,38,5
08/09/2017,21,41,5,38,5,38,5,28,5,38,5
08/09/2017,22,41,5,38,5,39,5,29,5,38,5
08/09/2017,23,44,5,38,5,39,5,29,5,38,5
08/09/2017,24,44,4,36,4,39,5,29,5,38,5
09/09/2017,1,45,4,35,4,39,5,29,5,36,5
09/09/2017,2,45,4,35,4,39,5,30,4,35,5
09/09/2017,3,45,4,34,4,39,4,30,4,34,5
09/09/2017,4,45,3,34,4,39,3,30,4,35,5
09/09/2017,5,44,3,34,3,38,3,31,3,35,4
09/09/2017,6,44,3,34,4,38,3,31,3,35,4
09/09/2017,7,44,2,33,4,38,3,30,3,34,5
09/09/2017,8,44,2,33,4,36,3,30,3,34,5
09/09/2017,9,43,2,31,5,35,4,29,3,33,5
09/09/2017,10,41,3,30,5,33,5,28,3,31,5
09/09/2017,11,35,4,28,5,31,5,28,3,30,5
09/09/2017,12,33,5,26,5,30,6,26,3,30,5
09/09/2017,13,33,5,26,5,30,7,26,4,29,5
09/09/2017,14,30,5,25,5,29,7,26,4,28,5
09/09/2017,15,29,5,24,5,28,8,26,5,26,6
09/09/2017,16,28,5,23,5,28,8,24,5,25,6
09/09/2017,17,25,5,21,5,25,7,24,5,24,6
09/09/2017,18,24,5,21,5,24,6,21,5,23,6
09/09/2017,19,23,5,21,5,23,6,20,5,21,6
09/09/2017,20,23,5,20,5,23,6,19,5,20,6
09/09/2017,21,21,5,-99,5,21,5,18,5,20,6
09/09/2017,22,20,5,-99,5,21,5,18,5,20,7
09/09/2017,23,19,4,-99,5,21,5,16,5,20,7
09/09/2017,24,19,4,-99,5,21,5,16,5,21,7
10/09/2017,1,18,4,-99,5,20,5,15,5,21,6
10/09/2017,2,19,4,-99,5,20,5,15,5,21,6
10/09/2017,3,19,3,-99,5,20,4,14,4,21,6
10/09/2017,4,19,3,-99,5,20,4,15,4,20,5
10/09/2017,5,20,3,-99,4,21,3,15,3,20,5
10/09/2017,6,20,3,-99,4,23,4,15,3,20,5
10/09/2017,7,21,3,-99,4,23,4,15,3,20,4
10/09/2017,8,23,3,-99,4,24,5,15,3,21,4
10/09/2017,9,23,3,-99,4,24,5,16,3,21,5
10/09/2017,10,24,4,-99,4,24,5,13,3,21,5
10/09/2017,11,24,4,-99,4,25,5,13,3,21,5
10/09/2017,12,24,4,-99,4,25,6,13,3,21,5
10/09/2017,13,24,4,-99,5,24,6,11,3,21,5
10/09/2017,14,23,4,-99,5,23,6,11,3,20,5
10/09/2017,15,23,5,-99,5,23,6,11,3,20,5
10/09/2017,16,23,4,-99,5,21,5,11,4,19,5
10/09/2017,17,23,4,-99,5,23,5,10,4,18,5
10/09/2017,18,23,4,-99,5,23,5,10,4,18,5
10/09/2017,19,24,4,-99,5,23,5,10,4,18,4
10/09/2017,20,23,4,-99,5,23,4,10,4,19,4
10/09/2017,21,23,4,-99,5,23,4,11,4,18,4
10/09/2017,22,23,3,-99,5,21,4,11,4,18,5
10/09/2017,23,23,3,-99,5,21,3,11,4,16,5
10/09/2017,24,24,3,-99,5,21,3,11,4,16,5
11/09/2017,1,23,3,-99,4,21,3,11,4,15,4
11/09/2017,2,23,3,-99,4,21,3,11,4,15,4
11/09/2017,3,23,2,-99,4,21,3,11,4,15,4
11/09/2017,4,23,3,-99,4,21,2,11,3,15,4
11/09/2017,5,23,3,-99,5,21,2,11,3,16,4
11/09/2017,6,24,3,-99,5,21,3,11,3,16,4
11/09/2017,7,23,4,19,5,21,4,13,3,18,5
11/09/2017,8,24,5,20,8,21,5,13,4,20,5
11/09/2017,9,25,7,21,11,23,6,15,5,24,7
11/09/2017,10,28,8,24,13,25,7,15,6,26,7
11/09/2017,11,30,9,24,14,26,8,16,6,28,7
11/09/2017,12,33,9,26,14,29,9,18,6,28,8
11/09/2017,13,35,9,25,14,31,9,19,6,29,9
11/09/2017,14,36,9,26,14,33,9,19,6,30,9
11/09/2017,15,39,8,26,12,33,8,19,7,33,8
11/09/2017,16,40,6,26,8,33,7,20,6,34,7
11/09/2017,17,41,5,26,6,33,6,23,6,36,5
11/09/2017,18,43,5,28,5,33,5,25,5,36,5
11/09/2017,19,43,4,29,5,34,5,26,5,36,5
11/09/2017,20,45,4,30,5,35,4,29,5,38,5
11/09/2017,21,46,4,29,5,36,4,30,5,39,5
11/09/2017,22,49,4,30,5,38,4,31,5,40,5
11/09/2017,23,50,4,31,5,39,4,33,4,41,5
11/09/2017,24,52,4,33,5,41,4,34,4,43,5
12/09/2017,1,54,4,34,5,43,4,35,4,45,5
12/09/2017,2,54,4,35,5,44,4,36,4,48,5
12/09/2017,3,55,4,35,5,45,4,36,4,49,5
12/09/2017,4,58,4,36,5,48,4,38,4,50,5
12/09/2017,5,61,4,39,5,49,4,38,4,51,5
12/09/2017,6,63,4,40,5,50,4,39,4,52,5
12/09/2017,7,65,4,43,5,51,5,39,4,54,5
12/09/2017,8,70,7,44,7,52,6,40,5,55,7
12/09/2017,9,73,9,45,11,54,8,41,6,60,8
12/09/2017,10,73,11,48,14,55,10,41,7,64,9
12/09/2017,11,73,12,50,15,54,11,43,8,68,10
12/09/2017,12,74,13,52,15,57,12,45,9,71,10
12/09/2017,13,77,13,57,15,61,12,45,10,73,10
12/09/2017,14,77,13,57,15,64,12,48,10,73,10
12/09/2017,15,76,12,57,14,65,11,49,10,71,9
12/09/2017,16,74,9,57,12,68,10,49,9,73,8
12/09/2017,17,76,8,57,10,70,8,48,8,74,7
12/09/2017,18,74,6,55,8,71,7,48,6,76,6
12/09/2017,19,74,5,55,6,71,6,49,5,76,5
12/09/2017,20,74,4,107,5,71,5,49,5,76,5
12/09/2017,21,74,4,106,5,71,5,49,5,77,4
12/09/2017,22,73,4,105,5,71,5,49,4,78,5
12/09/2017,23,73,5,105,5,70,5,49,4,83,5
12/09/2017,24,71,5,104,5,71,5,49,4,90,5
13/09/2017,1,73,5,103,5,70,5,48,4,91,5
13/09/2017,2,74,5,103,5,70,5,48,4,90,5
13/09/2017,3,76,5,104,5,70,5,46,4,91,5
13/09/2017,4,77,5,105,6,70,5,45,4,91,5
13/09/2017,5,78,4,105,6,70,5,45,4,91,5
13/09/2017,6,78,4,106,7,70,5,45,4,91,6
13/09/2017,7,78,5,107,10,70,6,45,5,94,6
13/09/2017,8,80,6,108,11,71,7,45,7,97,7
13/09/2017,9,81,9,108,14,73,8,45,8,96,10
13/09/2017,10,81,11,108,15,73,10,46,11,97,12
13/09/2017,11,80,12,108,17,73,12,46,11,101,13
13/09/2017,12,81,13,108,18,70,14,46,11,102,14
13/09/2017,13,81,14,108,19,65,14,45,11,102,15
13/09/2017,14,83,15,108,18,63,14,43,10,103,15
13/09/2017,15,83,14,109,16,61,14,41,10,105,15
13/09/2017,16,87,12,109,15,61,12,40,9,105,14
13/09/2017,17,88,9,110,11,63,12,40,7,106,11
13/09/2017,18,90,7,110,8,67,10,40,5,106,10
13/09/2017,19,91,7,110,6,68,8,39,5,107,9
13/09/2017,20,91,8,110,5,70,7,40,5,108,8
13/09/2017,21,90,8,111,5,71,7,41,6,108,7
13/09/2017,22,93,9,112,5,74,8,43,7,107,6
13/09/2017,23,94,9,113,5,76,8,44,7,106,6
13/09/2017,24,97,9,114,5,77,8,45,7,105,5
14/09/2017,1,99,9,114,5,78,8,48,6,104,5
14/09/2017,2,100,9,114,6,80,8,50,6,105,5
14/09/2017,3,101,9,113,6,81,8,52,7,105,5
14/09/2017,4,101,-99,112,-99,84,-99,54,-99,104,-99
14/09/2017,5,101,-99,112,-99,86,-99,57,-99,104,-99
14/09/2017,6,102,-99,111,-99,87,-99,58,-99,103,-99
14/09/2017,7,102,-99,110,-99,86,-99,60,-99,102,-99
14/09/2017,8,100,-99,108,-99,86,-99,61,-99,101,-99
14/09/2017,9,96,-99,106,-99,84,-99,64,-99,101,-99
14/09/2017,10,94,15,106,12,83,10,64,9,93,7
14/09/2017,11,96,15,105,12,84,10,64,8,84,7
14/09/2017,12,97,14,105,12,87,10,64,8,78,6
14/09/2017,13,100,14,105,12,88,10,64,8,76,7
14/09/2017,14,101,14,104,12,90,10,64,8,73,7
14/09/2017,15,101,13,103,11,90,8,64,7,70,7
14/09/2017,16,101,10,103,10,88,7,65,6,68,6
14/09/2017,17,101,7,103,8,87,6,67,5,67,5
14/09/2017,18,101,6,103,6,84,5,67,5,67,5
14/09/2017,19,101,5,103,5,83,5,67,5,61,5
14/09/2017,20,100,5,104,5,86,5,67,5,57,5
14/09/2017,21,100,5,104,5,84,5,67,5,55,5
14/09/2017,22,99,6,103,6,83,5,67,5,55,5
14/09/2017,23,100,7,102,6,83,6,65,5,54,4
14/09/2017,24,101,8,101,6,80,7,65,5,52,4
15/09/2017,1,101,8,101,7,77,8,64,5,51,4
15/09/2017,2,101,9,102,7,77,8,64,6,50,4
15/09/2017,3,102,9,102,7,76,9,63,6,49,4
15/09/2017,4,102,8,102,7,74,9,61,6,50,4
15/09/2017,5,103,8,103,7,73,9,60,6,50,4
15/09/2017,6,103,7,103,8,71,9,58,5,51,5
15/09/2017,7,102,7,104,8,73,10,57,5,52,5
15/09/2017,8,102,8,105,9,73,10,54,5,52,6
15/09/2017,9,103,9,106,11,74,11,52,8,55,8
15/09/2017,10,103,12,106,13,76,12,51,8,61,9
15/09/2017,11,104,13,107,15,77,12,51,8,64,10
15/09/2017,12,103,13,107,15,77,12,50,8,65,10
15/09/2017,13,103,13,108,15,77,11,50,8,65,10
15/09/2017,14,102,12,108,15,76,10,50,8,65,9
15/09/2017,15,102,11,107,13,74,9,49,7,65,8
15/09/2017,16,102,9,108,11,76,8,46,6,65,7
15/09/2017,17,102,6,108,9,77,7,46,5,63,5
15/09/2017,18,102,5,108,7,77,5,46,5,64,5
15/09/2017,19,102,4,108,5,76,5,45,4,64,4
15/09/2017,20,102,3,107,5,73,4,44,3,67,3
15/09/2017,21,102,3,106,5,71,4,44,3,68,3
15/09/2017,22,101,4,106,5,70,4,43,4,71,4
15/09/2017,23,100,4,106,5,70,4,43,4,78,4
15/09/2017,24,101,5,106,6,71,4,43,4,81,4
16/09/2017,1,102,5,106,6,74,4,41,5,83,5
16/09/2017,2,102,6,106,7,78,4,40,3,87,5
16/09/2017,3,102,7,107,8,87,5,39,4,91,6
16/09/2017,4,103,7,108,8,91,5,39,4,96,6
16/09/2017,5,103,8,109,8,94,5,38,3,99,6
16/09/2017,6,104,8,109,9,94,5,38,3,97,6
16/09/2017,7,104,8,109,9,94,6,38,4,99,6
16/09/2017,8,103,8,108,10,97,6,38,5,99,6
16/09/2017,9,102,7,107,11,94,6,36,5,93,6
16/09/2017,10,101,7,106,11,91,6,36,5,87,6
16/09/2017,11,97,6,105,10,87,5,36,5,84,5
16/09/2017,12,93,6,103,10,84,5,36,5,83,5
16/09/2017,13,90,6,102,10,83,5,35,5,84,5
16/09/2017,14,91,6,103,9,83,5,35,5,84,5
16/09/2017,15,91,5,103,8,84,5,35,5,87,5
16/09/2017,16,91,5,103,6,86,4,34,5,88,5
16/09/2017,17,93,4,103,6,86,4,34,4,88,4
16/09/2017,18,93,4,107,5,87,4,35,4,88,4
16/09/2017,19,94,4,106,5,88,4,38,4,87,4
16/09/2017,20,96,4,105,5,88,4,36,4,86,4
16/09/2017,21,99,4,105,5,90,4,36,4,87,4
16/09/2017,22,100,4,104,5,88,4,36,4,86,4
16/09/2017,23,99,4,104,5,88,4,36,4,87,4
16/09/2017,24,94,4,104,5,87,4,36,4,86,4
17/09/2017,1,86,4,103,5,84,4,38,4,81,4
17/09/2017,2,80,4,102,5,80,4,38,4,78,4
17/09/2017,3,73,4,101,5,74,3,39,4,76,4
17/09/2017,4,67,4,97,5,73,4,40,4,73,3
17/09/2017,5,64,3,96,5,71,3,41,4,68,3
17/09/2017,6,61,3,91,5,68,3,41,3,64,3
17/09/2017,7,60,3,87,5,67,3,41,3,65,3
17/09/2017,8,58,3,83,5,64,3,41,3,63,4
17/09/2017,9,55,3,76,5,57,4,43,3,61,4
17/09/2017,10,52,4,73,5,52,4,43,4,36,5
17/09/2017,11,51,4,71,6,51,4,43,4,34,5
17/09/2017,12,50,4,68,6,51,4,44,4,33,5
17/09/2017,13,49,4,65,6,50,4,44,4,30,5
17/09/2017,14,49,4,61,6,49,4,30,4,29,5
17/09/2017,15,49,4,60,6,46,4,30,4,26,4
17/09/2017,16,46,4,57,5,45,4,29,4,25,4
17/09/2017,17,44,4,57,5,43,4,28,3,24,3
17/09/2017,18,44,3,55,5,41,3,26,3,23,3
17/09/2017,19,45,3,55,4,39,3,24,2,21,3
17/09/2017,20,45,3,55,4,36,3,23,2,21,3
17/09/2017,21,44,3,57,4,39,3,21,3,21,3
17/09/2017,22,41,4,57,4,40,3,21,3,20,4
17/09/2017,23,40,4,57,4,38,3,20,3,20,4
17/09/2017,24,40,4,55,5,34,3,19,3,19,4
18/09/2017,1,40,4,54,5,31,3,18,3,19,4
18/09/2017,2,38,4,52,5,29,4,16,3,19,5
18/09/2017,3,38,4,50,5,28,4,15,3,19,5
18/09/2017,4,36,4,34,5,28,4,14,3,19,5
18/09/2017,5,35,3,34,5,26,4,13,3,18,5
18/09/2017,6,34,3,34,5,26,4,13,3,18,5
18/09/2017,7,33,4,34,5,26,4,13,4,20,5
18/09/2017,8,31,5,34,6,26,5,14,4,21,6
18/09/2017,9,31,5,34,6,28,5,15,4,24,7
18/09/2017,10,30,5,35,7,29,6,15,4,25,8
18/09/2017,11,31,6,36,7,30,7,16,5,28,8
18/09/2017,12,31,6,35,7,31,7,18,5,29,8
18/09/2017,13,31,7,35,7,34,7,19,5,29,8
18/09/2017,14,33,7,34,7,33,7,20,5,29,8
18/09/2017,15,33,6,34,7,34,7,21,5,31,7
18/09/2017,16,33,5,33,6,34,6,24,5,31,6
18/09/2017,17,33,5,35,6,36,5,25,5,31,5
18/09/2017,18,34,4,36,5,36,5,25,5,35,5
18/09/2017,19,35,4,35,4,38,4,26,5,36,5
18/09/2017,20,36,4,34,4,38,4,28,4,38,5
18/09/2017,21,38,4,34,5,39,4,29,4,39,5
18/09/2017,22,38,4,34,5,39,4,28,4,40,5
18/09/2017,23,40,4,34,5,40,4,29,5,40,5
18/09/2017,24,41,4,34,5,41,4,39,5,41,5
19/09/2017,1,43,4,35,5,43,4,39,4,43,5
19/09/2017,2,43,3,35,5,44,4,38,4,43,5
19/09/2017,3,44,3,35,5,45,4,36,4,43,4
19/09/2017,4,44,4,35,4,46,4,36,4,43,4
19/09/2017,5,45,4,36,3,46,4,35,4,45,5
19/09/2017,6,46,4,36,3,46,4,35,4,46,5
19/09/2017,7,48,5,38,3,46,4,35,4,48,5
19/09/2017,8,49,5,39,4,48,4,34,4,50,6
19/09/2017,9,50,6,40,5,49,5,33,4,50,8
19/09/2017,10,50,6,39,5,49,5,33,5,55,9
19/09/2017,11,50,6,39,5,48,5,33,5,58,10
19/09/2017,12,50,6,40,5,48,5,33,5,58,10
19/09/2017,13,50,6,41,5,46,5,33,5,61,11
19/09/2017,14,50,5,41,5,48,5,33,5,63,6
19/09/2017,15,51,5,41,6,48,5,33,5,64,6
19/09/2017,16,51,5,41,3,49,5,33,5,65,5
19/09/2017,17,52,5,39,2,48,5,33,5,67,4
19/09/2017,18,52,5,38,2,49,4,34,5,-99,4
19/09/2017,19,51,4,39,3,49,4,34,5,-99,3
19/09/2017,20,51,4,39,3,30,4,34,5,-99,3
19/09/2017,21,51,4,39,3,31,4,35,5,-99,3
19/09/2017,22,52,4,40,2,33,4,38,5,-99,4
19/09/2017,23,51,3,40,2,34,4,40,5,-99,4
19/09/2017,24,51,3,40,2,34,4,40,5,-99,4
20/09/2017,1,51,3,41,2,34,3,40,5,-99,4
20/09/2017,2,51,3,41,2,34,4,41,5,-99,5
20/09/2017,3,52,-99,43,-99,34,-99,41,-99,-99,-99
20/09/2017,4,52,-99,44,-99,35,-99,41,-99,-99,-99
20/09/2017,5,54,-99,44,-99,35,-99,41,-99,-99,-99
20/09/2017,6,55,-99,44,-99,36,-99,41,-99,-99,-99
20/09/2017,7,57,-99,44,-99,36,-99,41,-99,-99,-99
20/09/2017,8,57,-99,44,-99,36,-99,41,-99,-99,-99
20/09/2017,9,55,-99,43,-99,36,-99,41,-99,-99,-99
20/09/2017,10,55,5,43,6,36,7,43,5,-99,4
20/09/2017,11,57,5,43,6,38,7,43,5,-99,4
20/09/2017,12,58,5,44,6,40,7,44,5,-99,4
20/09/2017,13,61,5,74,7,41,7,45,5,-99,5
20/09/2017,14,64,5,76,7,44,6,48,5,-99,5
20/09/2017,15,65,5,74,6,45,5,48,5,-99,5
20/09/2017,16,65,5,73,5,46,5,48,5,-99,5
20/09/2017,17,64,5,73,5,45,5,48,5,-99,4
20/09/2017,18,67,5,73,5,60,5,48,5,-99,4
20/09/2017,19,68,5,71,5,63,5,48,5,-99,4
20/09/2017,20,68,5,73,4,65,5,48,5,-99,4
20/09/2017,21,67,4,71,4,65,5,48,5,-99,4
20/09/2017,22,65,4,70,4,64,5,45,4,-99,4
20/09/2017,23,64,4,67,5,63,5,43,4,-99,4
20/09/2017,24,64,4,64,5,61,5,41,3,-99,4
21/09/2017,1,64,4,64,5,58,5,40,3,-99,4
21/09/2017,2,63,4,63,5,57,5,40,3,-99,4
21/09/2017,3,63,4,63,5,54,5,39,3,-99,4
21/09/2017,4,61,4,63,5,52,5,39,3,-99,4
21/09/2017,5,61,4,63,5,52,5,39,3,-99,4
21/09/2017,6,60,3,63,5,52,5,39,3,-99,4
21/09/2017,7,58,4,63,5,51,5,39,3,-99,4
21/09/2017,8,58,4,63,7,50,5,38,3,-99,4
21/09/2017,9,60,5,63,8,50,6,36,4,-99,5
21/09/2017,10,60,5,60,8,50,6,35,4,-99,5
21/09/2017,11,58,5,57,9,50,6,34,4,-99,5
21/09/2017,12,55,5,55,9,49,6,33,4,-99,5
21/09/2017,13,52,5,54,10,48,7,30,5,-99,5
21/09/2017,14,51,5,54,10,46,6,29,5,-99,5
21/09/2017,15,50,5,55,9,45,6,28,5,-99,5
21/09/2017,16,50,5,57,7,45,6,28,5,-99,5
21/09/2017,17,51,5,58,6,45,6,28,5,-99,5
21/09/2017,18,50,5,58,6,45,6,29,5,-99,5
21/09/2017,19,50,5,58,6,45,6,30,5,-99,5
21/09/2017,20,50,5,58,5,46,6,30,5,-99,5
21/09/2017,21,50,5,58,5,46,6,31,5,-99,5
21/09/2017,22,50,5,60,5,46,6,31,5,-99,5
21/09/2017,23,50,5,60,5,46,5,31,5,-99,5
21/09/2017,24,50,5,60,4,46,5,33,5,-99,5
22/09/2017,1,51,4,60,4,46,5,33,5,-99,5
22/09/2017,2,51,4,60,3,46,5,33,5,-99,5
22/09/2017,3,50,3,58,3,46,4,33,4,-99,4
22/09/2017,4,50,3,55,3,45,4,33,4,-99,4
22/09/2017,5,50,3,54,2,46,4,31,4,-99,4
22/09/2017,6,50,3,54,3,46,4,31,3,-99,3
22/09/2017,7,50,2,54,3,45,4,31,4,-99,4
22/09/2017,8,49,3,54,4,45,5,31,4,-99,4
22/09/2017,9,49,4,52,5,44,5,31,5,-99,5
22/09/2017,10,49,5,54,6,44,5,30,5,-99,5
22/09/2017,11,50,5,55,7,45,6,31,5,-99,5
22/09/2017,12,51,6,57,8,45,6,31,5,-99,5
22/09/2017,13,52,6,55,8,44,6,33,6,-99,5
22/09/2017,14,52,7,54,8,44,6,33,5,-99,5
22/09/2017,15,51,7,51,7,43,6,31,5,-99,5
22/09/2017,16,52,7,50,6,41,6,30,5,-99,4
22/09/2017,17,50,6,49,6,41,6,28,5,-99,3
22/09/2017,18,50,6,49,5,39,5,26,4,-99,2
22/09/2017,19,51,5,49,5,38,5,25,4,-99,2
22/09/2017,20,49,6,49,5,36,5,25,5,-99,2
22/09/2017,21,49,6,49,5,35,5,26,5,-99,3
22/09/2017,22,49,5,50,5,35,5,26,5,-99,3
22/09/2017,23,49,5,51,5,36,5,28,5,-99,3
22/09/2017,24,49,5,54,6,38,5,28,5,-99,4
23/09/2017,1,50,5,55,5,38,5,28,5,-99,4
23/09/2017,2,50,4,58,5,39,5,29,4,-99,4
23/09/2017,3,45,4,60,5,39,5,30,4,-99,3
23/09/2017,4,46,4,61,5,40,5,30,4,-99,3
23/09/2017,5,46,4,63,5,40,5,30,3,-99,3
23/09/2017,6,48,4,63,5,41,4,30,3,-99,2
23/09/2017,7,49,4,63,5,40,4,30,3,-99,2
23/09/2017,8,49,5,63,5,40,5,30,4,-99,3
23/09/2017,9,49,5,63,5,39,5,31,4,-99,3
23/09/2017,10,50,6,61,6,39,5,31,5,-99,3
23/09/2017,11,52,6,60,6,39,6,33,5,-99,4
23/09/2017,12,52,6,58,7,40,7,35,5,-99,4
23/09/2017,13,51,7,60,6,41,7,34,6,-99,4
23/09/2017,14,52,7,60,6,43,8,34,6,-99,4
23/09/2017,15,52,7,60,5,44,8,35,6,-99,4
23/09/2017,16,52,6,58,5,33,7,35,5,-99,3
23/09/2017,17,54,6,58,5,31,6,35,5,-99,3
23/09/2017,18,52,6,57,4,31,6,34,5,-99,2
23/09/2017,19,54,6,55,4,30,5,33,5,-99,2
23/09/2017,20,57,6,55,4,30,5,31,5,-99,2
23/09/2017,21,54,5,54,4,30,5,30,5,-99,2
23/09/2017,22,51,5,52,4,31,5,30,4,-99,2
23/09/2017,23,54,5,51,4,30,5,30,4,-99,2
23/09/2017,24,54,5,50,4,30,5,30,4,-99,2
